Name,X,Y,Name,X,Y
Test Film Sample (SWCNT),185.1015625,0.766698133984098,Test Film Sample (Converted to DWCNT),184.8828125,0.665928869187498
Test Film Sample (SWCNT),185.4091796875,0.807889631975675,Test Film Sample (Converted to DWCNT),185.1904296875,0.81984222242673
Test Film Sample (SWCNT),185.7158203125,0.849996655061753,Test Film Sample (Converted to DWCNT),185.4970703125,0.900717374155988
Test Film Sample (SWCNT),186.0244140625,0.825970968450981,Test Film Sample (Converted to DWCNT),185.8046875,0.804466398353101
Test Film Sample (SWCNT),186.3330078125,0.806608909798318,Test Film Sample (Converted to DWCNT),186.11328125,0.80119923240914
Test Film Sample (SWCNT),186.6416015625,0.843528719586564,Test Film Sample (Converted to DWCNT),186.4208984375,0.833346990756631
Test Film Sample (SWCNT),186.951171875,0.784241518804282,Test Film Sample (Converted to DWCNT),186.7265625,0.801222673602224
Test Film Sample (SWCNT),187.2587890625,0.829562499482347,Test Film Sample (Converted to DWCNT),187.033203125,0.882089253849987
Test Film Sample (SWCNT),187.5654296875,0.8241654273255,Test Film Sample (Converted to DWCNT),187.341796875,0.754673341892881
Test Film Sample (SWCNT),187.8740234375,0.859613533172409,Test Film Sample (Converted to DWCNT),187.6484375,0.820015391648513
Test Film Sample (SWCNT),188.1826171875,0.846217229194977,Test Film Sample (Converted to DWCNT),187.95703125,0.772326899120204
Test Film Sample (SWCNT),188.4912109375,0.814951374917596,Test Film Sample (Converted to DWCNT),188.263671875,0.935221575404139
Test Film Sample (SWCNT),188.7998046875,0.848940966122645,Test Film Sample (Converted to DWCNT),188.5712890625,0.781056328884277
Test Film Sample (SWCNT),189.107421875,0.817145449343659,Test Film Sample (Converted to DWCNT),188.87890625,0.735505301849654
Test Film Sample (SWCNT),189.4150390625,0.80129437516814,Test Film Sample (Converted to DWCNT),189.185546875,0.760900034433876
Test Film Sample (SWCNT),189.724609375,0.858268472758409,Test Film Sample (Converted to DWCNT),189.494140625,0.82180771651461
Test Film Sample (SWCNT),190.033203125,0.794457170014763,Test Film Sample (Converted to DWCNT),189.7998046875,0.915975815039465
Test Film Sample (SWCNT),190.341796875,0.848574593885829,Test Film Sample (Converted to DWCNT),190.1083984375,0.772723043728839
