Name,X,Y,Name,X,Y
Film T9 M-SWCNTs,439.81640625,0.924913662331108,Film T9 M-SWCNTs Converted,439.81640625,0.941221961333671
Film T9 M-SWCNTs,439.39453125,0.927322584050819,Film T9 M-SWCNTs Converted,439.39453125,0.94661853299439
Film T9 M-SWCNTs,438.970703125,0.927315363462206,Film T9 M-SWCNTs Converted,438.970703125,0.948115661908519
Film T9 M-SWCNTs,438.548828125,0.928113117433541,Film T9 M-SWCNTs Converted,438.548828125,0.95691487044547
Film T9 M-SWCNTs,438.126953125,0.93378796982811,Film T9 M-SWCNTs Converted,438.126953125,0.957276634032212
Film T9 M-SWCNTs,437.705078125,0.928619897099357,Film T9 M-SWCNTs Converted,437.705078125,0.937748163771069
Film T9 M-SWCNTs,437.283203125,0.934185896101677,Film T9 M-SWCNTs Converted,437.283203125,0.950309645116391
Film T9 M-SWCNTs,436.86328125,0.918544339637871,Film T9 M-SWCNTs Converted,436.86328125,0.935925457880435
Film T9 M-SWCNTs,436.4375,0.931884655266938,Film T9 M-SWCNTs Converted,436.4375,0.942098940464498
Film T9 M-SWCNTs,436.017578125,0.933008285349104,Film T9 M-SWCNTs Converted,436.017578125,0.951311945891537
Film T9 M-SWCNTs,435.59375,0.934198571677917,Film T9 M-SWCNTs Converted,435.59375,0.939668781721798
Film T9 M-SWCNTs,435.173828125,0.933667453783936,Film T9 M-SWCNTs Converted,435.173828125,0.952422746998598
Film T9 M-SWCNTs,434.75,0.926083253697195,Film T9 M-SWCNTs Converted,434.75,0.942577743494357
Film T9 M-SWCNTs,434.328125,0.935111197222166,Film T9 M-SWCNTs Converted,434.328125,0.939841163650959
Film T9 M-SWCNTs,433.90625,0.93007373062371,Film T9 M-SWCNTs Converted,433.90625,0.945956988180763
Film T9 M-SWCNTs,433.484375,0.940908810893843,Film T9 M-SWCNTs Converted,433.484375,0.947508297048032
Film T9 M-SWCNTs,433.0625,0.931429674391486,Film T9 M-SWCNTs Converted,433.0625,0.946016585976016
Film T9 M-SWCNTs,432.638671875,0.934405359677749,Film T9 M-SWCNTs Converted,432.638671875,0.943972764537979
Film T9 M-SWCNTs,432.216796875,0.937358608160048,Film T9 M-SWCNTs Converted,432.216796875,0.94900968127137
Film T9 M-SWCNTs,431.794921875,0.937154749459067,Film T9 M-SWCNTs Converted,431.794921875,0.948181918572774
Film T9 M-SWCNTs,431.373046875,0.931594768637412,Film T9 M-SWCNTs Converted,431.373046875,0.94799040926059
Film T9 M-SWCNTs,430.94921875,0.930738398897174,Film T9 M-SWCNTs Converted,430.94921875,0.949625870645843
Film T9 M-SWCNTs,430.52734375,0.938830077665984,Film T9 M-SWCNTs Converted,430.52734375,0.955603372202118
Film T9 M-SWCNTs,430.103515625,0.936384277965083,Film T9 M-SWCNTs Converted,430.103515625,0.947722499835939
Film T9 M-SWCNTs,429.681640625,0.936028045445422,Film T9 M-SWCNTs Converted,429.681640625,0.950269688524161
Film T9 M-SWCNTs,429.259765625,0.933842848690875,Film T9 M-SWCNTs Converted,429.259765625,0.945292350590833
Film T9 M-SWCNTs,428.837890625,0.93431398268412,Film T9 M-SWCNTs Converted,428.837890625,0.943358023099195
Film T9 M-SWCNTs,428.412109375,0.935809745567214,Film T9 M-SWCNTs Converted,428.412109375,0.948286627414281
Film T9 M-SWCNTs,427.9921875,0.945228928069506,Film T9 M-SWCNTs Converted,427.9921875,0.956310087560793
Film T9 M-SWCNTs,427.568359375,0.954867170537795,Film T9 M-SWCNTs Converted,427.568359375,0.943366740626412
Film T9 M-SWCNTs,427.1484375,0.933608160090039,Film T9 M-SWCNTs Converted,427.1484375,0.949592059102616
Film T9 M-SWCNTs,426.724609375,0.934646042699501,Film T9 M-SWCNTs Converted,426.724609375,0.941323893807669
Film T9 M-SWCNTs,426.30078125,0.938579745479972,Film T9 M-SWCNTs Converted,426.30078125,0.941327193492773
