         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]       [Wg^-1]           [%]          [°C]
          1154   2.21466e+02   1.15400e+03  -1.34432e+00   9.12884e+01   2.22333e+02
          1155   2.21631e+02   1.15500e+03  -1.34512e+00   9.12780e+01   2.22500e+02
          1156   2.21811e+02   1.15600e+03  -1.34628e+00   9.12667e+01   2.22667e+02
          1157   2.21971e+02   1.15700e+03  -1.34732e+00   9.12559e+01   2.22833e+02
          1158   2.22140e+02   1.15800e+03  -1.34792e+00   9.12454e+01   2.23000e+02
          1159   2.22301e+02   1.15900e+03  -1.34846e+00   9.12350e+01   2.23167e+02
          1160   2.22466e+02   1.16000e+03  -1.34940e+00   9.12246e+01   2.23333e+02
          1161   2.22641e+02   1.16100e+03  -1.35024e+00   9.12141e+01   2.23500e+02
          1162   2.22808e+02   1.16200e+03  -1.35074e+00   9.12028e+01   2.23667e+02
          1163   2.22978e+02   1.16300e+03  -1.35124e+00   9.11910e+01   2.23833e+02
          1164   2.23149e+02   1.16400e+03  -1.35342e+00   9.11800e+01   2.24000e+02
          1165   2.23309e+02   1.16500e+03  -1.35429e+00   9.11689e+01   2.24167e+02
          1166   2.23482e+02   1.16600e+03  -1.35504e+00   9.11580e+01   2.24333e+02
          1167   2.23660e+02   1.16700e+03  -1.35683e+00   9.11475e+01   2.24500e+02
          1168   2.23818e+02   1.16800e+03  -1.35775e+00   9.11374e+01   2.24667e+02
          1169   2.24005e+02   1.16900e+03  -1.35938e+00   9.11274e+01   2.24833e+02
          1170   2.24173e+02   1.17000e+03  -1.36163e+00   9.11165e+01   2.25000e+02
          1171   2.24336e+02   1.17100e+03  -1.36355e+00   9.11049e+01   2.25167e+02
          1172   2.24511e+02   1.17200e+03  -1.36552e+00   9.10947e+01   2.25333e+02
          1173   2.24669e+02   1.17300e+03  -1.36728e+00   9.10844e+01   2.25500e+02
          1174   2.24848e+02   1.17400e+03  -1.36905e+00   9.10744e+01   2.25667e+02
          1175   2.25009e+02   1.17500e+03  -1.37047e+00   9.10647e+01   2.25833e+02
          1176   2.25177e+02   1.17600e+03  -1.37396e+00   9.10552e+01   2.26000e+02
          1177   2.25341e+02   1.17700e+03  -1.37607e+00   9.10458e+01   2.26167e+02
          1178   2.25516e+02   1.17800e+03  -1.37735e+00   9.10366e+01   2.26333e+02
          1179   2.25679e+02   1.17900e+03  -1.37843e+00   9.10276e+01   2.26500e+02
          1180   2.25864e+02   1.18000e+03  -1.37809e+00   9.10195e+01   2.26667e+02
          1181   2.26025e+02   1.18100e+03  -1.37852e+00   9.10115e+01   2.26833e+02
          1182   2.26187e+02   1.18200e+03  -1.37963e+00   9.10034e+01   2.27000e+02
          1183   2.26365e+02   1.18300e+03  -1.38094e+00   9.09947e+01   2.27167e+02
          1184   2.26536e+02   1.18400e+03  -1.38216e+00   9.09852e+01   2.27333e+02
          1185   2.26701e+02   1.18500e+03  -1.38307e+00   9.09758e+01   2.27500e+02
          1186   2.26873e+02   1.18600e+03  -1.38397e+00   9.09668e+01   2.27667e+02
          1187   2.27047e+02   1.18700e+03  -1.38500e+00   9.09582e+01   2.27833e+02
          1188   2.27210e+02   1.18800e+03  -1.38555e+00   9.09490e+01   2.28000e+02
          1189   2.27384e+02   1.18900e+03  -1.38642e+00   9.09406e+01   2.28167e+02
          1190   2.27554e+02   1.19000e+03  -1.38715e+00   9.09311e+01   2.28333e+02
          1191   2.27723e+02   1.19100e+03  -1.38814e+00   9.09207e+01   2.28500e+02
          1192   2.27894e+02   1.19200e+03  -1.38959e+00   9.09111e+01   2.28667e+02
          1193   2.28063e+02   1.19300e+03  -1.39076e+00   9.09008e+01   2.28833e+02
          1194   2.28234e+02   1.19400e+03  -1.39234e+00   9.08905e+01   2.29000e+02
          1195   2.28412e+02   1.19500e+03  -1.39386e+00   9.08804e+01   2.29167e+02
          1196   2.28576e+02   1.19600e+03  -1.39562e+00   9.08694e+01   2.29333e+02
          1197   2.28745e+02   1.19700e+03  -1.39738e+00   9.08599e+01   2.29500e+02
          1198   2.28911e+02   1.19800e+03  -1.39891e+00   9.08513e+01   2.29667e+02
          1199   2.29084e+02   1.19900e+03  -1.40053e+00   9.08432e+01   2.29833e+02
          1200   2.29251e+02   1.20000e+03  -1.40245e+00   9.08379e+01   2.30000e+02
          1201   2.29427e+02   1.20100e+03  -1.40419e+00   9.08312e+01   2.30167e+02
          1202   2.29589e+02   1.20200e+03  -1.40506e+00   9.08228e+01   2.30333e+02
          1203   2.29752e+02   1.20300e+03  -1.40560e+00   9.08134e+01   2.30500e+02
          1204   2.29928e+02   1.20400e+03  -1.40768e+00   9.08036e+01   2.30667e+02
          1205   2.30102e+02   1.20500e+03  -1.40967e+00   9.07935e+01   2.30833e+02
          1206   2.30272e+02   1.20600e+03  -1.41148e+00   9.07820e+01   2.31000e+02
          1207   2.30441e+02   1.20700e+03  -1.41277e+00   9.07694e+01   2.31167e+02
          1208   2.30607e+02   1.20800e+03  -1.41304e+00   9.07545e+01   2.31333e+02
          1209   2.30774e+02   1.20900e+03  -1.41381e+00   9.07415e+01   2.31500e+02
          1210   2.30942e+02   1.21000e+03  -1.41473e+00   9.07293e+01   2.31667e+02
          1211   2.31113e+02   1.21100e+03  -1.41598e+00   9.07177e+01   2.31833e+02
          1212   2.31281e+02   1.21200e+03  -1.41709e+00   9.07071e+01   2.32000e+02
          1213   2.31449e+02   1.21300e+03  -1.41862e+00   9.06967e+01   2.32167e+02
          1214   2.31612e+02   1.21400e+03  -1.42006e+00   9.06856e+01   2.32333e+02
          1215   2.31790e+02   1.21500e+03  -1.42128e+00   9.06738e+01   2.32500e+02
          1216   2.31973e+02   1.21600e+03  -1.42252e+00   9.06622e+01   2.32667e+02
          1217   2.32131e+02   1.21700e+03  -1.42322e+00   9.06503e+01   2.32833e+02
          1218   2.32299e+02   1.21800e+03  -1.42344e+00   9.06388e+01   2.33000e+02
          1219   2.32473e+02   1.21900e+03  -1.42404e+00   9.06275e+01   2.33167e+02
          1220   2.32641e+02   1.22000e+03  -1.42471e+00   9.06159e+01   2.33333e+02
          1221   2.32810e+02   1.22100e+03  -1.42512e+00   9.06059e+01   2.33500e+02
          1222   2.32975e+02   1.22200e+03  -1.42555e+00   9.05969e+01   2.33667e+02
          1223   2.33144e+02   1.22300e+03  -1.42580e+00   9.05882e+01   2.33833e+02
          1224   2.33317e+02   1.22400e+03  -1.42526e+00   9.05803e+01   2.34000e+02
          1225   2.33488e+02   1.22500e+03  -1.42563e+00   9.05700e+01   2.34167e+02
          1226   2.33659e+02   1.22600e+03  -1.42596e+00   9.05590e+01   2.34333e+02
          1227   2.33824e+02   1.22700e+03  -1.42611e+00   9.05475e+01   2.34500e+02
          1228   2.33986e+02   1.22800e+03  -1.42580e+00   9.05312e+01   2.34667e+02
          1229   2.34161e+02   1.22900e+03  -1.42570e+00   9.05166e+01   2.34833e+02
          1230   2.34331e+02   1.23000e+03  -1.42600e+00   9.05028e+01   2.35000e+02
          1231   2.34505e+02   1.23100e+03  -1.42619e+00   9.04896e+01   2.35167e+02
          1232   2.34668e+02   1.23200e+03  -1.42672e+00   9.04766e+01   2.35333e+02
          1233   2.34836e+02   1.23300e+03  -1.42707e+00   9.04650e+01   2.35500e+02
          1234   2.35012e+02   1.23400e+03  -1.42752e+00   9.04543e+01   2.35667e+02
          1235   2.35179e+02   1.23500e+03  -1.42782e+00   9.04438e+01   2.35833e+02
          1236   2.35345e+02   1.23600e+03  -1.42737e+00   9.04344e+01   2.36000e+02
          1237   2.35522e+02   1.23700e+03  -1.42771e+00   9.04231e+01   2.36167e+02
          1238   2.35676e+02   1.23800e+03  -1.42831e+00   9.04113e+01   2.36333e+02
          1239   2.35848e+02   1.23900e+03  -1.42876e+00   9.03990e+01   2.36500e+02
          1240   2.36019e+02   1.24000e+03  -1.43029e+00   9.03825e+01   2.36667e+02
          1241   2.36186e+02   1.24100e+03  -1.43062e+00   9.03679e+01   2.36833e+02
          1242   2.36358e+02   1.24200e+03  -1.43068e+00   9.03543e+01   2.37000e+02
          1243   2.36533e+02   1.24300e+03  -1.43099e+00   9.03413e+01   2.37167e+02
          1244   2.36698e+02   1.24400e+03  -1.43194e+00   9.03281e+01   2.37333e+02
          1245   2.36867e+02   1.24500e+03  -1.43181e+00   9.03145e+01   2.37500e+02
          1246   2.37033e+02   1.24600e+03  -1.43138e+00   9.03007e+01   2.37667e+02
          1247   2.37200e+02   1.24700e+03  -1.43123e+00   9.02871e+01   2.37833e+02
          1248   2.37377e+02   1.24800e+03  -1.43156e+00   9.02754e+01   2.38000e+02
          1249   2.37543e+02   1.24900e+03  -1.43150e+00   9.02638e+01   2.38167e+02
          1250   2.37714e+02   1.25000e+03  -1.43134e+00   9.02519e+01   2.38333e+02
          1251   2.37875e+02   1.25100e+03  -1.43153e+00   9.02395e+01   2.38500e+02
          1252   2.38050e+02   1.25200e+03  -1.43112e+00   9.02274e+01   2.38667e+02
          1253   2.38221e+02   1.25300e+03  -1.43119e+00   9.02151e+01   2.38833e+02
          1254   2.38398e+02   1.25400e+03  -1.43102e+00   9.02033e+01   2.39000e+02
          1255   2.38560e+02   1.25500e+03  -1.43069e+00   9.01918e+01   2.39167e+02
          1256   2.38729e+02   1.25600e+03  -1.43087e+00   9.01804e+01   2.39333e+02
          1257   2.38895e+02   1.25700e+03  -1.43084e+00   9.01704e+01   2.39500e+02
          1258   2.39076e+02   1.25800e+03  -1.43096e+00   9.01608e+01   2.39667e+02
          1259   2.39238e+02   1.25900e+03  -1.43122e+00   9.01510e+01   2.39833e+02
          1260   2.39406e+02   1.26000e+03  -1.43200e+00   9.01416e+01   2.40000e+02
          1261   2.39584e+02   1.26100e+03  -1.43214e+00   9.01307e+01   2.40167e+02
          1262   2.39746e+02   1.26200e+03  -1.43198e+00   9.01198e+01   2.40333e+02
          1263   2.39914e+02   1.26300e+03  -1.43198e+00   9.01090e+01   2.40500e+02
          1264   2.40082e+02   1.26400e+03  -1.43144e+00   9.00966e+01   2.40667e+02
          1265   2.40260e+02   1.26500e+03  -1.43172e+00   9.00860e+01   2.40833e+02
          1266   2.40430e+02   1.26600e+03  -1.43146e+00   9.00753e+01   2.41000e+02
          1267   2.40593e+02   1.26700e+03  -1.43129e+00   9.00639e+01   2.41167e+02
          1268   2.40752e+02   1.26800e+03  -1.43127e+00   9.00540e+01   2.41333e+02
          1269   2.40927e+02   1.26900e+03  -1.43093e+00   9.00434e+01   2.41500e+02
          1270   2.41103e+02   1.27000e+03  -1.43006e+00   9.00330e+01   2.41667e+02
          1271   2.41273e+02   1.27100e+03  -1.42902e+00   9.00230e+01   2.41833e+02
          1272   2.41450e+02   1.27200e+03  -1.42781e+00   9.00129e+01   2.42000e+02
          1273   2.41614e+02   1.27300e+03  -1.42672e+00   9.00039e+01   2.42167e+02
          1274   2.41787e+02   1.27400e+03  -1.42592e+00   8.99948e+01   2.42333e+02
          1275   2.41944e+02   1.27500e+03  -1.42536e+00   8.99851e+01   2.42500e+02
          1276   2.42127e+02   1.27600e+03  -1.42423e+00   8.99761e+01   2.42667e+02
          1277   2.42294e+02   1.27700e+03  -1.42338e+00   8.99663e+01   2.42833e+02
          1278   2.42462e+02   1.27800e+03  -1.42231e+00   8.99567e+01   2.43000e+02
          1279   2.42633e+02   1.27900e+03  -1.42073e+00   8.99474e+01   2.43167e+02
          1280   2.42797e+02   1.28000e+03  -1.41996e+00   8.99346e+01   2.43333e+02
          1281   2.42961e+02   1.28100e+03  -1.41881e+00   8.99222e+01   2.43500e+02
          1282   2.43138e+02   1.28200e+03  -1.41765e+00   8.99103e+01   2.43667e+02
          1283   2.43317e+02   1.28300e+03  -1.41672e+00   8.98989e+01   2.43833e+02
          1284   2.43483e+02   1.28400e+03  -1.41585e+00   8.98868e+01   2.44000e+02
          1285   2.43651e+02   1.28500e+03  -1.41519e+00   8.98745e+01   2.44167e+02
          1286   2.43817e+02   1.28600e+03  -1.41450e+00   8.98618e+01   2.44333e+02
          1287   2.43996e+02   1.28700e+03  -1.41389e+00   8.98494e+01   2.44500e+02
          1288   2.44162e+02   1.28800e+03  -1.41241e+00   8.98383e+01   2.44667e+02
          1289   2.44329e+02   1.28900e+03  -1.41183e+00   8.98275e+01   2.44833e+02
          1290   2.44500e+02   1.29000e+03  -1.41130e+00   8.98173e+01   2.45000e+02
          1291   2.44673e+02   1.29100e+03  -1.41074e+00   8.98071e+01   2.45167e+02
          1292   2.44839e+02   1.29200e+03  -1.41041e+00   8.97965e+01   2.45333e+02
          1293   2.45006e+02   1.29300e+03  -1.40948e+00   8.97850e+01   2.45500e+02
          1294   2.45169e+02   1.29400e+03  -1.40877e+00   8.97736e+01   2.45667e+02
          1295   2.45345e+02   1.29500e+03  -1.40828e+00   8.97625e+01   2.45833e+02
          1296   2.45521e+02   1.29600e+03  -1.40925e+00   8.97506e+01   2.46000e+02
          1297   2.45686e+02   1.29700e+03  -1.40976e+00   8.97400e+01   2.46167e+02
          1298   2.45862e+02   1.29800e+03  -1.40983e+00   8.97289e+01   2.46333e+02
          1299   2.46023e+02   1.29900e+03  -1.40963e+00   8.97170e+01   2.46500e+02
          1300   2.46198e+02   1.30000e+03  -1.40962e+00   8.97063e+01   2.46667e+02
          1301   2.46365e+02   1.30100e+03  -1.40975e+00   8.96951e+01   2.46833e+02
          1302   2.46542e+02   1.30200e+03  -1.41008e+00   8.96843e+01   2.47000e+02
          1303   2.46707e+02   1.30300e+03  -1.41065e+00   8.96739e+01   2.47167e+02
          1304   2.46870e+02   1.30400e+03  -1.41224e+00   8.96623e+01   2.47333e+02
          1305   2.47038e+02   1.30500e+03  -1.41197e+00   8.96504e+01   2.47500e+02
          1306   2.47200e+02   1.30600e+03  -1.41117e+00   8.96382e+01   2.47667e+02
          1307   2.47377e+02   1.30700e+03  -1.41060e+00   8.96262e+01   2.47833e+02
          1308   2.47543e+02   1.30800e+03  -1.40918e+00   8.96147e+01   2.48000e+02
          1309   2.47714e+02   1.30900e+03  -1.40876e+00   8.96025e+01   2.48167e+02
          1310   2.47878e+02   1.31000e+03  -1.40855e+00   8.95895e+01   2.48333e+02
          1311   2.48048e+02   1.31100e+03  -1.40860e+00   8.95763e+01   2.48500e+02
          1312   2.48221e+02   1.31200e+03  -1.40832e+00   8.95641e+01   2.48667e+02
          1313   2.48399e+02   1.31300e+03  -1.40790e+00   8.95526e+01   2.48833e+02
          1314   2.48573e+02   1.31400e+03  -1.40783e+00   8.95415e+01   2.49000e+02
          1315   2.48739e+02   1.31500e+03  -1.40786e+00   8.95299e+01   2.49167e+02
          1316   2.48915e+02   1.31600e+03  -1.40840e+00   8.95180e+01   2.49333e+02
          1317   2.49072e+02   1.31700e+03  -1.40847e+00   8.95059e+01   2.49500e+02
          1318   2.49243e+02   1.31800e+03  -1.40851e+00   8.94943e+01   2.49667e+02
          1319   2.49414e+02   1.31900e+03  -1.40863e+00   8.94832e+01   2.49833e+02
          1320   2.49574e+02   1.32000e+03  -1.40944e+00   8.94702e+01   2.50000e+02
          1321   2.49747e+02   1.32100e+03  -1.40993e+00   8.94572e+01   2.50167e+02
          1322   2.49910e+02   1.32200e+03  -1.41082e+00   8.94440e+01   2.50333e+02
          1323   2.50074e+02   1.32300e+03  -1.41237e+00   8.94312e+01   2.50500e+02
          1324   2.50253e+02   1.32400e+03  -1.41343e+00   8.94187e+01   2.50667e+02
          1325   2.50426e+02   1.32500e+03  -1.41391e+00   8.94053e+01   2.50833e+02
          1326   2.50595e+02   1.32600e+03  -1.41414e+00   8.93913e+01   2.51000e+02
          1327   2.50764e+02   1.32700e+03  -1.41454e+00   8.93775e+01   2.51167e+02
          1328   2.50939e+02   1.32800e+03  -1.41555e+00   8.93652e+01   2.51333e+02
          1329   2.51109e+02   1.32900e+03  -1.41593e+00   8.93540e+01   2.51500e+02
          1330   2.51279e+02   1.33000e+03  -1.41597e+00   8.93437e+01   2.51667e+02
          1331   2.51440e+02   1.33100e+03  -1.41609e+00   8.93337e+01   2.51833e+02
          1332   2.51603e+02   1.33200e+03  -1.41638e+00   8.93249e+01   2.52000e+02
          1333   2.51776e+02   1.33300e+03  -1.41627e+00   8.93148e+01   2.52167e+02
          1334   2.51942e+02   1.33400e+03  -1.41604e+00   8.93048e+01   2.52333e+02
          1335   2.52117e+02   1.33500e+03  -1.41558e+00   8.92952e+01   2.52500e+02
          1336   2.52280e+02   1.33600e+03  -1.41352e+00   8.92835e+01   2.52667e+02
          1337   2.52453e+02   1.33700e+03  -1.41278e+00   8.92717e+01   2.52833e+02
          1338   2.52630e+02   1.33800e+03  -1.41262e+00   8.92598e+01   2.53000e+02
          1339   2.52785e+02   1.33900e+03  -1.41227e+00   8.92482e+01   2.53167e+02
          1340   2.52965e+02   1.34000e+03  -1.41297e+00   8.92363e+01   2.53333e+02
          1341   2.53134e+02   1.34100e+03  -1.41309e+00   8.92238e+01   2.53500e+02
          1342   2.53290e+02   1.34200e+03  -1.41295e+00   8.92108e+01   2.53667e+02
          1343   2.53464e+02   1.34300e+03  -1.41320e+00   8.91980e+01   2.53833e+02
          1344   2.53633e+02   1.34400e+03  -1.41372e+00   8.91859e+01   2.54000e+02
          1345   2.53802e+02   1.34500e+03  -1.41390e+00   8.91747e+01   2.54167e+02
          1346   2.53970e+02   1.34600e+03  -1.41427e+00   8.91639e+01   2.54333e+02
          1347   2.54146e+02   1.34700e+03  -1.41460e+00   8.91529e+01   2.54500e+02
          1348   2.54311e+02   1.34800e+03  -1.41532e+00   8.91419e+01   2.54667e+02
          1349   2.54487e+02   1.34900e+03  -1.41556e+00   8.91304e+01   2.54833e+02
          1350   2.54661e+02   1.35000e+03  -1.41605e+00   8.91192e+01   2.55000e+02
          1351   2.54822e+02   1.35100e+03  -1.41715e+00   8.91083e+01   2.55167e+02
          1352   2.54994e+02   1.35200e+03  -1.41805e+00   8.90970e+01   2.55333e+02
          1353   2.55165e+02   1.35300e+03  -1.41833e+00   8.90867e+01   2.55500e+02
          1354   2.55328e+02   1.35400e+03  -1.41801e+00   8.90756e+01   2.55667e+02
          1355   2.55500e+02   1.35500e+03  -1.41769e+00   8.90638e+01   2.55833e+02
          1356   2.55675e+02   1.35600e+03  -1.41721e+00   8.90533e+01   2.56000e+02
          1357   2.55851e+02   1.35700e+03  -1.41705e+00   8.90424e+01   2.56167e+02
          1358   2.56005e+02   1.35800e+03  -1.41696e+00   8.90314e+01   2.56333e+02
          1359   2.56180e+02   1.35900e+03  -1.41684e+00   8.90198e+01   2.56500e+02
          1360   2.56339e+02   1.36000e+03  -1.41731e+00   8.90055e+01   2.56667e+02
          1361   2.56516e+02   1.36100e+03  -1.41767e+00   8.89920e+01   2.56833e+02
          1362   2.56689e+02   1.36200e+03  -1.41820e+00   8.89789e+01   2.57000e+02
          1363   2.56859e+02   1.36300e+03  -1.41833e+00   8.89662e+01   2.57167e+02
          1364   2.57027e+02   1.36400e+03  -1.41753e+00   8.89517e+01   2.57333e+02
          1365   2.57196e+02   1.36500e+03  -1.41742e+00   8.89375e+01   2.57500e+02
          1366   2.57371e+02   1.36600e+03  -1.41799e+00   8.89234e+01   2.57667e+02
          1367   2.57536e+02   1.36700e+03  -1.41883e+00   8.89097e+01   2.57833e+02
          1368   2.57708e+02   1.36800e+03  -1.42102e+00   8.88975e+01   2.58000e+02
          1369   2.57873e+02   1.36900e+03  -1.42223e+00   8.88855e+01   2.58167e+02
          1370   2.58038e+02   1.37000e+03  -1.42302e+00   8.88733e+01   2.58333e+02
