Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y
Film T1 S-SWCNTs,514.75390625,0.0633191072830507,Film T1 S-SWCNTs Converted,513.73046875,0.0526057142410252,Film T2 S-SWCNTs,514.2421875,0.0281572228622918,Film T2 S-SWCNTs Converted,513.73046875,0.0473620975531155,Film T9 M-SWCNTs,513.73046875,0.060521924165568,Film T9 M-SWCNTs Converted,513.73046875,0.113271966964591
Film T1 S-SWCNTs,514.2421875,0.0568497795679651,Film T1 S-SWCNTs Converted,513.21875,0.051723922271649,Film T2 S-SWCNTs,513.73046875,0.0331240397535498,Film T2 S-SWCNTs Converted,513.21875,0.151522807188511,Film T9 M-SWCNTs,513.21875,0.0500514280450083,Film T9 M-SWCNTs Converted,513.21875,0.162974754471571
Film T1 S-SWCNTs,513.73046875,0.053407016965436,Film T1 S-SWCNTs Converted,512.708984375,0.0548205082823713,Film T2 S-SWCNTs,513.21875,0.0351946446279959,Film T2 S-SWCNTs Converted,512.708984375,0.12730976488981,Film T9 M-SWCNTs,512.708984375,0.111078800491264,Film T9 M-SWCNTs Converted,512.708984375,0.104748989208774
Film T1 S-SWCNTs,513.21875,0.0637933482876297,Film T1 S-SWCNTs Converted,512.197265625,0.0698524167309035,Film T2 S-SWCNTs,512.708984375,0.0293300088478884,Film T2 S-SWCNTs Converted,512.197265625,0.126604445019515,Film T9 M-SWCNTs,512.197265625,0.0641647031736845,Film T9 M-SWCNTs Converted,512.197265625,0.109486923751899
Film T1 S-SWCNTs,512.708984375,0.0691003806900359,Film T1 S-SWCNTs Converted,511.68359375,0.0510755513445204,Film T2 S-SWCNTs,512.197265625,0.0429790387668436,Film T2 S-SWCNTs Converted,511.68359375,0.102405694913721,Film T9 M-SWCNTs,511.68359375,0.0712273566537602,Film T9 M-SWCNTs Converted,511.68359375,0.146200256947075
Film T1 S-SWCNTs,512.197265625,0.0518321384873943,Film T1 S-SWCNTs Converted,511.173828125,0.0704812286015961,Film T2 S-SWCNTs,511.68359375,0.039366812785793,Film T2 S-SWCNTs Converted,511.173828125,0.0914630079367276,Film T9 M-SWCNTs,511.173828125,0.0915999430684533,Film T9 M-SWCNTs Converted,511.173828125,0.15892853491445
Film T1 S-SWCNTs,511.68359375,0.0521723446424554,Film T1 S-SWCNTs Converted,510.66015625,0.0548915508884197,Film T2 S-SWCNTs,511.173828125,0.0329670958376776,Film T2 S-SWCNTs Converted,510.66015625,0.130526627037629,Film T9 M-SWCNTs,510.66015625,0.106371594503518,Film T9 M-SWCNTs Converted,510.66015625,0.130708250604189
Film T1 S-SWCNTs,511.173828125,0.0597473740985383,Film T1 S-SWCNTs Converted,510.1484375,0.052426693951023,Film T2 S-SWCNTs,510.66015625,0.0331075365055454,Film T2 S-SWCNTs Converted,510.1484375,0.0726067718270585,Film T9 M-SWCNTs,510.1484375,0.0230511540978413,Film T9 M-SWCNTs Converted,510.1484375,0.144443303778053
Film T1 S-SWCNTs,510.66015625,0.0619228931277389,Film T1 S-SWCNTs Converted,509.63671875,0.0734224842667651,Film T2 S-SWCNTs,510.1484375,0.0320683996014276,Film T2 S-SWCNTs Converted,509.63671875,0.063484034734411,Film T9 M-SWCNTs,509.63671875,0.0371275805846056,Film T9 M-SWCNTs Converted,509.63671875,0.163172479522434
Film T1 S-SWCNTs,510.1484375,0.0685247400974281,Film T1 S-SWCNTs Converted,509.123046875,0.0709601793445442,Film T2 S-SWCNTs,509.63671875,0.0319938029725422,Film T2 S-SWCNTs Converted,509.123046875,0.107363546624452,Film T9 M-SWCNTs,509.123046875,0.0652171623605384,Film T9 M-SWCNTs Converted,509.123046875,0.103011045829233
Film T1 S-SWCNTs,509.63671875,0.0564473664815629,Film T1 S-SWCNTs Converted,508.61328125,0.0724724843788778,Film T2 S-SWCNTs,509.123046875,0.0267762450641401,Film T2 S-SWCNTs Converted,508.61328125,0.0837887801026409,Film T9 M-SWCNTs,508.61328125,0.0792894572156513,Film T9 M-SWCNTs Converted,508.61328125,0.0708167328653021
Film T1 S-SWCNTs,509.123046875,0.0559241332288604,Film T1 S-SWCNTs Converted,508.099609375,0.0664355305159182,Film T2 S-SWCNTs,508.61328125,0.0398801561597955,Film T2 S-SWCNTs Converted,508.099609375,0.104781785292276,Film T9 M-SWCNTs,508.099609375,0.0177245334854469,Film T9 M-SWCNTs Converted,508.099609375,0.0685908539458764
Film T1 S-SWCNTs,508.61328125,0.061121483119563,Film T1 S-SWCNTs Converted,507.58984375,0.0854393135404794,Film T2 S-SWCNTs,508.099609375,0.0370195605884934,Film T2 S-SWCNTs Converted,507.58984375,0.131790158989927,Film T9 M-SWCNTs,507.58984375,0.0458099918401427,Film T9 M-SWCNTs Converted,507.58984375,0.168198809635246
Film T1 S-SWCNTs,508.099609375,0.0628649940878014,Film T1 S-SWCNTs Converted,507.076171875,0.0615197593339998,Film T2 S-SWCNTs,507.58984375,0.038764737953537,Film T2 S-SWCNTs Converted,507.076171875,0.0871575533538983,Film T9 M-SWCNTs,507.076171875,0.0752996707242719,Film T9 M-SWCNTs Converted,507.076171875,0.0821123581168348
Film T1 S-SWCNTs,507.58984375,0.0637439750670733,Film T1 S-SWCNTs Converted,506.564453125,0.0542953075667485,Film T2 S-SWCNTs,507.076171875,0.0338692189526378,Film T2 S-SWCNTs Converted,506.564453125,0.0924970377492948,Film T9 M-SWCNTs,506.564453125,0.0928801747299489,Film T9 M-SWCNTs Converted,506.564453125,0.118822762948249
Film T1 S-SWCNTs,507.076171875,0.0631130104851659,Film T1 S-SWCNTs Converted,506.052734375,0.0681343615934858,Film T2 S-SWCNTs,506.564453125,0.0321871337513573,Film T2 S-SWCNTs Converted,506.052734375,0.0550997877690643,Film T9 M-SWCNTs,506.052734375,0.0215383018135241,Film T9 M-SWCNTs Converted,506.052734375,0.098635160077066
Film T1 S-SWCNTs,506.564453125,0.0560070337462914,Film T1 S-SWCNTs Converted,505.541015625,0.0605155942722771,Film T2 S-SWCNTs,506.052734375,0.0336111279774907,Film T2 S-SWCNTs Converted,505.541015625,0.0953544759784737,Film T9 M-SWCNTs,505.541015625,0.0405252973508103,Film T9 M-SWCNTs Converted,505.541015625,0.0315438581997437
Film T1 S-SWCNTs,506.052734375,0.0619588092639262,Film T1 S-SWCNTs Converted,505.02734375,0.0457487632182769,Film T2 S-SWCNTs,505.541015625,0.0353560475915629,Film T2 S-SWCNTs Converted,505.02734375,0.0778295301386995,Film T9 M-SWCNTs,505.02734375,0.105718584508032,Film T9 M-SWCNTs Converted,505.02734375,0.115166823972588
